72583,76843,36618,28382,-32365,38776,2.0474e+05,-83342,-44115,2.1326e+05,13131,-52669,41723,-920.29,-1958.4,-5037.3,-8484.6,-1087.6,15302,1879.6,43460,-31180,-17895,-36134,-46687,1.0177e+05,96620,92237,1.0787e+05,-77894,55672,48036,67350,-85388,-23929,-59817,-6890.9,-37478,-21225,-5958.1,-42617,-1444.2,27664,75513,-14144,42736,-49598,-24677,-33974,1.1657e+05,40444,-8979.5,-17599,29368,-80158,-9613.3,9306.6,51236,1.5736e+05,-1589.2,86501,-58365,20249,-24102,-50730,-38029,-56167,-1.1186e+05,57353,26420,-66359,-42758,73616,-52597,66966,28368,-21510,26253,77679,-9305.1,33056,-3395.9,-1.0728e+05,-34821,63126,20956,-69212,-6378.5,96369,33157,-35975,-14456,-35903,6512.8,54629,-31471,92355,21298,56962,17335,1.4855e+05,28365,-65582,-2692.1,-1.3444e+05,-74078,38429,188.87,-40017,-25818,24448,74940,-24787,-50295,25776,-73986,73225,-26371,-68486,31778,-2106.6,11733,-74914,63080,66628,22288,-9423,-13463,31427,36950,26903,46895,74941,1.8966e+05,21394,-55597,-18188,-49259,-30286,-50481,-80883,55142,17944,-29475,-22888,24756,63668,-47229,34868,8451.7,33736,-11466,-77142,21528,-7598,-38198,-13480,-2964.6,34742,-26171,40639,1.3794e+05,24700,-62050,37859,-76893,-14325,52861,-67669,-27391,26739,-32719,-12719,14586,73180,32049,1.2902e+05,-50065,-65303,1.3014e+05,50599,-26795,57133,-23880,-89838,33207,-21019,-6438.7,-23112,-56860,-38384,-84205,-62297,-78362,-78893,-73574,-63088,5056.1,-3891.5,10150,-9641.5,9398.2,1.4123e+05,-57756,-26918,-81962,-72455,491.46,9312.1,24424,40864,58388,-47025,-14688,94650,-8605,17140,-11157,54834,26208,-16329,46156,-37737,49169,34702,3483.5,80248,77037,-25367,45035,-25797,37990,-27922,-53347,16615,-59868,59378,50594,80297,-37354,-98221,9.126e+05,-80644,56521,-7355.2,-50486,10722,-18185,10388,-42181,25086,-11929,-38414,-24013,-1.388e+05,-22463,92221,-40158,32608,-66460,63624,13521,63648,-83682,46758,-9700.8,40075,20087,-64390,-1.2453e+05,58291,44761,-30602,92701,-12825,24101,-19552,71313,-29399,22547,-10026,-5772.2,95312,10985,-7102.9,1347,46868,83543,43062
-10071,-7896.9,24813,7288.7,39113,-43837,-72541,-51803,-2923.9,-68052,-57966,40554,44824,-60520,-32311,-80398,1.4489e+05,9546.5,-1.4482e+05,39300,44813,10198,67060,76517,9043.7,-7685.9,-65134,-11338,9667.2,13633,29588,-1.2996e+05,50886,-43013,30341,14009,49416,45028,-22143,1.019e+05,98215,45728,68635,-27085,-28116,45663,65514,50565,-51293,-27619,48585,13529,37851,-27463,47649,20450,73334,-30312,50075,-640.03,-24524,1.3423e+05,-36449,292.72,-13695,-47873,-7563,96126,28318,-51206,11137,-39302,-30825,-55417,-13369,-6805.4,41371,-25036,46751,-9051.1,1.0005e+05,2619.7,-10690,-91783,-98997,-16077,31652,89334,82640,-23841,-1435.1,-9899.1,65761,-34654,-39076,19992,-22988,-47735,-90837,-36505,-21967,-1841,50055,1.2849e+05,29423,-40873,6762.3,1.1314e+05,-11088,35099,-20384,5945.4,-21623,40404,-24220,971.87,1.0765e+05,-72499,51883,20550,58066,-59512,1790.6,46258,2922,-86380,18293,3035.7,3648,23799,1.8159e+05,33443,-40647,-1.1471e+05,21467,-32000,40620,4032.4,60059,-85550,24364,32323,26910,-49543,-37563,-1.5105e+05,61269,31167,-10908,67274,68798,-1681.4,91939,-45892,7997.4,28825,52763,31486,-27775,48700,-84902,-28265,-1.0535e+05,-28894,53381,-14173,-37152,10034,41866,-60075,28111,6915.4,14688,26919,-1.059e+05,-1.3278e+05,34135,33478,63382,-49853,33102,-1.2913e+05,-84052,-80397,-75850,43101,40601,37039,-684.99,-53705,38013,25528,-1.3471e+05,-65800,83828,1.2253e+05,-20002,-1.0338e+05,-7776.8,29776,6192.4,13916,1.224e+05,67132,-3859.8,-21234,-13936,-1502.2,17681,-66728,1.2137e+05,-51627,-8323.5,1.039e+05,-40300,64387,13238,51177,8071.9,-42792,9611.8,39798,-26176,65880,-61999,-40596,1.2435e+05,-919.73,-39299,-18349,1.028e+05,1.0238e+05,20174,57764,-14279,45396,62143,-2240.8,-32885,-49021,-74082,-80644,9.7125e+05,-32409,72725,38978,-27117,-24380,-6982.6,-60001,1.2294e+05,-3521.3,12936,1.436e+05,14297,29404,29059,-82019,-75631,4776.4,31958,-1.2911e+05,1.2226e+05,7564.9,15014,10858,-66567,11313,-60300,-88792,-27420,-18871,5447.5,-48204,51360,-1.2089e+05,1.2345e+05,-2842.7,74433,-76334,6688.1,-9422.7,-1.3602e+05,-18390,273.77,-75862,-1.0093e+05,-64313,-41607
-57486,2137.1,6811.2,-41195,-1.1197e+05,24401,48016,89995,-2910.8,-5798.3,-6809.7,-5811.9,14823,40624,-63634,-72069,-11471,-2339.8,41974,-12975,-11483,2961.8,-29936,-432.67,-45116,55777,-17081,14896,-51983,1225.9,22343,11308,-39764,13109,3403.9,-62546,-6389.4,62124,-58868,82055,32353,10443,-67871,-24282,-35892,18261,31313,-62849,51289,-59437,-53844,24371,59745,-33165,-3162.1,-19865,39395,-9281.6,24522,61526,32387,-1458.9,34120,-65612,54088,-84884,45015,-83381,-1.0155e+05,13544,1.0751e+05,-18375,-31947,-29831,-36565,-60425,-5895.8,-41585,17858,-32596,-1200.9,-3436.8,-71648,-68653,-3995.3,75930,40451,61475,65983,-80517,-10941,-2362,-30496,82810,-21034,53184,-15218,1.0012e+05,-39496,-12194,8344.7,-60261,-18515,-1.1857e+05,31480,9546.4,37072,-70355,-96772,-48221,1.0382e+05,44652,-28210,77548,39151,20720,-44447,-31761,6977.2,-9799.6,-71483,1438.9,-39829,13776,19260,6782.6,-79753,-55803,38300,-1.0677e+05,-38021,73673,71052,10215,-3716.6,-16368,-18698,-65939,3965.3,57698,-39274,-65066,-8343.2,91264,-12642,75594,59216,-49276,-24285,-58931,-75351,34915,-1.0872e+05,33182,-63460,55637,-33993,1.3094e+05,-26374,-50979,67133,90677,-41664,42818,1.5244e+05,27057,1.3211e+05,74744,-15276,-46889,27399,-37768,-68835,-16381,-55411,38511,20638,-20007,26397,16171,33308,7102.9,70906,58074,9558.6,29887,1.3463e+05,22542,-13684,6625.3,24039,51533,19059,20762,-6105,29450,62334,-3556.3,20981,6425.5,-15095,26623,71465,36264,-3922.2,20997,-48982,-77285,19686,-22247,-46957,5809,-46837,1.0044e+05,-23811,45267,24957,-28334,15860,62627,-8124.3,34998,41056,25547,87913,-46146,5878.3,-39521,-33176,61022,64906,89982,-73263,22090,68342,-1.033e+05,-40419,62240,1.1453e+05,-6963.1,-29331,56521,-32409,9.1269e+05,1.0352e+05,-38295,14380,-91743,15601,1.6166e+05,36003,12162,-354.47,-35884,-16201,1.0089e+05,-51054,43161,12548,38171,66899,9856.9,15025,-79482,-36588,-1.113e+05,-36103,-7997.1,-5686.6,1.3964e+05,-577.46,48321,51689,1.2871e+05,-24657,41954,13059,-63602,49787,-48673,2582.4,87606,4267.1,-1.368e+05,29568,29746,-23682,30498,-77460
-29995,-63119,53146,-10088,-1.0169e+05,-31775,17942,-49397,-77858,-9673.7,-26399,-5306.9,18736,-75649,-16887,1.2266e+05,10244,1.6278e+05,-63279,-19306,88899,32753,-21775,-76185,-30770,29785,21428,-43387,-51299,4772.2,24015,-51475,32520,-47459,42477,-30903,-2805.4,1095.4,-97081,85828,95298,60637,10979,45337,-48116,-80707,-1.1178e+05,42039,-11952,24258,61158,-57750,28839,-21301,-1.4934e+05,-89586,-76072,28738,-42996,-17132,25447,12656,-10266,52291,-39649,-87395,-49556,-71718,6689.6,18940,1.7058e+05,10257,-63885,-143.95,82076,-76786,45394,-17586,-6505.4,-43074,1.0103e+05,75401,-58395,37350,65922,21370,44856,-1901.8,-98483,49495,-1998.6,9928.2,51501,38163,-5057,-96185,63902,25616,-49556,-45567,7564.7,68591,-68895,-83682,-53586,81524,-34836,-6437.6,-32863,50587,-79329,-81305,70898,1.1602e+05,-1.149e+05,-17376,-3733.5,-91204,59106,-88224,-6753.1,71511,-66706,-2917.7,1055.3,-1.5947e+05,3652.6,-7174.1,1.1846e+05,-18146,18461,-34176,-17140,-4250.2,34873,18710,10115,67629,24510,-69710,-29163,41381,36885,-4566.3,-3875.5,-4469.8,77201,62611,-40161,38681,19572,-88889,44485,1.181e+05,-60256,65129,2488.6,33801,-16948,-24053,-87615,-30754,-9584.2,-63754,60734,73470,-1.2246e+05,-68249,-57661,71423,1.0053e+05,-15300,43980,-85202,-18437,5282.5,-91702,60729,-86267,31271,1500.1,23809,20406,-14524,23688,61507,40971,91269,-14044,-43371,71536,-28279,-37613,-1.2267e+05,79394,-1.2004e+05,10007,9406.5,-29217,42276,10243,13026,21928,-30894,-21689,-9989.3,19396,98409,-39424,-33647,-52191,39160,80581,58170,-65403,64036,-41616,1.3092e+05,47187,-82476,6139.6,-2552,24280,50800,73762,10889,1.1744e+05,50708,-61554,1.2801e+05,54076,-85126,-45783,15110,-18740,-64070,-39401,23535,68663,12302,-40863,-7355.2,72725,1.0352e+05,1.0403e+06,1.065e+05,-75413,42519,62522,40496,30893,-16795,57738,34965,32617,28794,-67173,-9142.5,21213,31123,-38273,-27130,79638,40022,19079,-19756,-51086,-6499.3,22813,59232,32139,36714,1.064e+05,-64504,1.0943e+05,-24771,18233,26375,60663,5605.4,-49479,71853,29771,-52474,15777,-9902.9,-61956,-5116.1,-8183.8
-81048,-24093,1.0613e+05,1.2033e+05,12491,-47974,12459,39005,9426.6,30238,21480,64466,-86673,-19682,24376,33148,-88873,50106,-45889,-58408,52281,41351,-15119,28739,-17880,-57050,1.4033e+05,-18472,59266,9707.7,14350,-30000,51361,60142,27882,-50853,10582,-21826,96806,35968,24883,78204,-7486.3,-8322.5,-27950,-13651,29018,34355,-19943,17173,-62245,-30686,-39148,-15207,92418,-31093,-718.77,1.1983e+05,-97834,63109,-28337,-26278,46585,66398,3279.3,57920,-35686,-1.3212e+05,25842,-36685,23000,55971,-93382,-66858,10846,15000,6425.7,34100,-11539,-48209,63966,93.507,-28561,82552,-36309,-10422,49157,1.3663e+05,-11342,-1.0087e+05,64307,-71184,27205,46661,94147,-62767,24672,-42975,-70654,-52766,-34170,-1990,86251,35989,1.2007e+05,67704,-21790,-62149,-42381,51705,-59111,-14645,-88316,-16150,-63857,31720,2134.9,24418,28036,-34811,-51733,-87624,58735,87837,-22834,31114,92922,-17658,-9874.1,4.9555,60034,-13604,-14712,13399,-11706,11348,30038,6455.3,40575,-76459,-50935,3480.3,4392.2,-24477,-37346,-82491,32732,-15686,-37960,-60669,-6291.9,48379,-51087,28194,-200.9,-40737,28532,-52602,57660,-7020.2,-1869.3,55681,5483.6,71740,95752,20730,-48225,-49276,3820.3,7049.6,-19192,59752,19240,54134,-9835.9,-26964,-61893,-61828,30976,58949,87440,-36906,-1.2005e+05,-13168,54191,1.0488e+05,51113,-21981,39501,27066,560.16,50117,-38973,28703,3462.5,38476,79844,52302,5623.1,71582,20086,10638,-81497,40747,97336,-77842,-84606,26789,52273,-45044,-39280,39511,25507,53485,-1.54e+05,-15143,15506,50305,52559,-1.2955e+05,49937,13545,-25534,77371,-34396,44747,951.39,6141,-35039,-5306.4,-56953,-80165,59118,33493,1214.4,-45799,-30392,-29225,-13339,-72509,-39853,-50486,38978,-38295,1.065e+05,9.9234e+05,-76542,-56809,35572,-27865,-34713,-20241,46844,14340,7036.4,-1.0213e+05,-20883,-70963,-40479,31154,-1376.6,96964,-6085.9,-13903,91692,2.62e+05,-11011,-42531,51119,-58254,-5696.4,11179,75862,1606.7,7837.5,-99473,-4576.5,26506,-40384,-29537,18635,38578,-38626,93103,90345,90729,-25743,-14899,-1.7192e+05
1.0249e+05,75991,5593.7,36836,-38140,-81850,-45664,-48284,-39040,1.2561e+05,19627,15585,-63313,-45171,82661,-31919,-11442,-13471,28998,41226,1.0602e+05,-15536,-74321,40424,53607,46105,-32351,-38617,65296,-4969.8,15902,38859,-1.4512e+05,-41663,-7750.7,50059,-7224.1,-22606,6213.8,44072,19480,7815.3,17358,23696,-55457,-89869,45564,25397,32965,-59441,-92867,74666,-6416.2,25920,-80580,93317,44614,-17702,-8775,-57427,16399,38799,5785,46820,10759,97747,16970,-38170,-23575,-20445,-47502,54495,11981,64089,-60715,-283.56,-68032,-52196,27711,-75860,15610,-1.0335e+05,73085,-22552,33487,13914,-67388,-78877,-29702,-67444,52266,72919,-21112,-55053,-32785,-6787.2,90815,-21578,60559,-39481,-47350,-17388,10986,-1.8865e+05,-54881,15761,-29613,62463,52253,-3271.5,15358,28455,-55302,29026,-54817,-4289.1,2539.9,91339,71770,6473.7,51541,15201,56550,-40313,39971,48945,-33534,-42224,-42418,-60387,-57187,-45159,12256,-53750,14067,30759,-3865.4,41176,-16266,86887,19393,-8993,-25862,-77690,58407,18553,-1.2191e+05,72182,-33072,8350.9,45013,27477,1.0537e+05,-30387,16964,47024,7441.7,-14443,97060,-29808,33840,59791,34216,-23470,7565.7,1.1766e+05,21492,37768,-73067,4010.7,49037,-60893,-1.8533e+05,24601,9209.5,56441,46966,-4532,-36605,15814,-54370,-445.66,86662,-19424,18639,1.163e+05,39950,74920,-26124,-33748,36430,11974,64673,1617.4,37642,59267,191.31,-20772,-45839,29698,31088,-20848,-41443,-58281,56356,-71323,-47641,-40377,-13339,1.0121e+05,-7442.2,164.94,-31217,-15887,18477,-41136,-83918,3219.9,-35909,47335,84021,45857,39455,2558.8,1419,-46140,27877,10665,-45184,18725,-48497,1.0656e+05,-20053,-83082,-42490,1.0265e+05,-39088,57647,-53147,1.1573e+05,-61678,10722,-27117,14380,-75413,-76542,9.4152e+05,40978,-5465.1,70933,39938,-16133,-14649,-49412,1.235e+05,56464,-23247,-46356,-1.4285e+05,1960.5,72389,-1.3794e+05,2108.9,5115.1,-97562,-13303,-9339.8,14728,57067,1.0237e+05,-64293,-15845,-76978,19111,46464,-59600,-3188.5,-56620,-1.1062e+05,20740,-94251,-13654,-9321.5,-59107,25878,-40051,-24104,54792,-8948.3
24604,42289,-57026,-41918,-37312,29269,-25033,-34386,-1.2609e+05,-19605,-1419.3,-17483,19118,44144,-34553,1353.2,-12222,-37500,-24617,1167,4376.1,34686,32417,19800,14077,-38901,7159.3,-8079.6,11717,-14390,-41076,-77637,1806.8,16965,61438,1.2111e+05,-34281,16997,-6370.7,-56799,32317,-40069,1.7155e+05,-23308,-861.07,-9756.8,-43488,-18367,19296,-30326,-72684,-1.052e+05,3494.9,41656,24071,-36023,67928,-35146,43574,-48037,97588,45075,-16472,9446.5,7234.1,-77137,-63978,-13765,58304,33159,-27485,48150,-6773,38604,97888,46656,-76583,22847,3555.1,-39431,42389,-26644,-52254,40541,12319,34386,-66347,-6463.4,-12042,-8113.3,52115,88401,-17934,-90406,54572,56974,-12154,-99320,-45646,-1.1751e+05,16692,9386.9,-5856.1,-14350,-7762.6,22392,44085,-67499,-19400,31730,-87282,-22472,45424,-1.014e+05,19183,-5247.7,11545,-22170,57854,-89828,35593,71324,-23698,-1279.3,1.3179e+05,59595,-36320,-5746.3,-2874.5,648.78,-7434,56122,9298.8,14399,10623,-30869,60790,-44558,15279,43441,-6729.8,50481,10954,50198,-49093,1.802e+05,43177,79019,-15056,42095,17658,9486.4,3043.8,-59635,45816,-60932,8564.4,35831,18765,6696.7,50729,-29149,48649,86140,86160,49307,676.82,-3952.7,-79627,-49778,-70952,66863,-29126,-18364,-43885,1.0685e+05,-41512,16160,65647,8606.1,-85606,-41485,7389.8,55576,19395,-64914,-1.1897e+05,-23044,-17810,-29814,59623,28278,5747.9,-1.0299e+05,-55248,30012,-11169,51587,45821,39232,16520,-4605,1.0422e+05,-32637,-1553.7,-9538.8,1.5101e+05,-76312,40606,-9446.4,75178,88251,6296.4,1457.1,83313,29989,67167,33627,-11642,-71628,43259,-76642,-46717,-21018,-1.0784e+05,49682,-1.0604e+05,77448,-61383,-12954,404.32,56775,16414,-20410,14147,34066,28657,-79166,-3935.8,33714,35719,-18185,-24380,-91743,42519,-56809,40978,8.6207e+05,-1.0823e+05,41341,-1.1029e+05,1355,81119,5878.1,-58126,22780,-13960,12381,27219,-19104,-30698,-1.0072e+05,16167,54683,-33921,16938,-35220,2254.2,16106,2036,60995,12819,12750,-1.1676e+05,-51154,-45299,-1.2434e+05,-14765,3263.7,67150,-7430.6,10535,11205,2261.2,-6377.2,-46828,-45447,1921.9,31956
-2559,83006,-36086,-7694.7,-20112,-45489,1316,10526,4832.4,47426,16065,-35906,-13653,49340,-433.07,64745,81715,-31836,-23224,86765,45754,-3191.1,11577,-35953,62470,55844,-50140,-12319,43629,-63032,1.0093e+05,27039,-9304.5,75007,37605,70105,52055,-50362,-16086,-11185,-1.1291e+05,1.0996e+05,-8582.8,-54113,-65334,42249,32146,55449,-78484,56381,1.1503e+05,27166,-74860,44101,42264,36843,10807,-66810,-46735,9827.2,54281,10564,-61956,-14279,-41996,57477,20298,-16845,-86006,64347,-4293.5,-64663,-23805,1153.7,71891,39423,73338,-1.276e+05,-42816,25460,-42114,39894,46043,46111,-14978,-1.0296e+05,28284,-13087,82353,-18036,1.4066e+05,-36519,-73532,-21686,70898,-45507,-49956,42703,-95712,1.2247e+05,-48583,30491,-28755,-70094,-34202,-153.33,-26277,44906,-82199,-71764,-62629,-80707,-62860,130.87,-96651,70853,68825,-1.2662e+05,1.0377e+05,72769,-5484.2,3640.5,16072,-12995,-32158,1.0515e+05,42136,43591,13603,37810,-79532,-74939,15876,36573,-5753.4,-33025,-47507,16827,-1.1382e+05,-1.237e+05,-30758,49643,25172,19505,6233,-97399,75084,-37532,18007,1.2167e+05,55606,25005,69918,9117.2,1.3616e+05,62912,23338,-22176,-22408,-55022,-69541,38134,-48464,-28953,51837,-71984,958.1,-1.099e+05,-45479,27576,42248,7191.1,-10141,-1.2131e+05,-1.3275e+05,-14666,1.4648e+05,-44382,-4340.2,-36280,63758,-12040,29204,31919,-1.1264e+05,-20273,25877,80089,-61788,50414,-5497,-8956.4,18385,14425,-23222,69827,-6903.8,131.55,-45251,14207,-79220,-68515,-10841,-18189,74927,-85755,35162,76116,-3784.6,33405,-49651,-48972,-80561,43774,-1.0945e+05,-26964,37698,-99068,18704,-67969,1.0837e+05,39701,-26499,-78416,39610,-743.9,48915,-10522,29455,27615,13243,-3352.4,14572,90756,-53104,-1.1344e+05,30623,1.4826e+05,-2093.4,-14205,38563,10388,-6982.6,15601,62522,35572,-5465.1,-1.0823e+05,9.1268e+05,15346,52535,25658,41558,-1.0188e+05,-1041.8,82415,61170,43893,-42063,-20540,-67407,2853.5,-83479,-27942,10250,31913,35579,-19048,1.3167e+05,-16171,-1.0735e+05,-55724,33617,37288,56329,28514,44697,-54159,3146,-27472,-22208,-1.095e+05,-42714,-52493,8753.7,94507,55825,-68159,-61.179
-12458,-38672,94611,-29679,-38171,-49308,-56626,17575,-79702,-41926,-16038,2089.3,-30465,4265.3,-5678.2,16649,-2633.6,11015,-82728,10495,53985,36905,-52553,22262,-68313,12756,-31124,43127,25909,-15167,-32217,26944,35216,-51910,-30491,37250,-38895,-50454,-67561,-27113,36729,-43454,-18992,-83441,-10224,5553.8,-60325,12851,31855,-17375,-25624,-6286.7,21737,30956,-40648,-43530,-74312,-26194,-27038,11006,68940,10091,88377,-1.3743e+05,-60598,15517,68272,-1.2049e+05,33623,8159.3,56610,67027,46627,10039,-44236,-1.2701e+05,3302.1,34128,-56891,-74095,24915,-2583.5,55012,-32200,-3215.8,-27459,58354,50391,79826,18278,52629,9397.3,-74704,47467,50579,-27109,27598,-17829,27338,-42260,7658.7,-50843,-1.2247e+05,-26994,81258,-24250,-8809.1,-23517,-1.7868e+05,22354,23274,34959,36540,51604,-78868,49778,-81861,-36536,10418,-3967,-1.0228e+05,80096,36384,17778,-31505,-47527,-41195,1.1828e+05,53643,-10741,-16601,12200,14921,-25979,-58455,94729,59513,-41358,27751,76848,16491,96286,26526,25014,-72163,52363,-93924,28821,13345,8547.3,-92738,-9053.2,21270,86706,12365,-61413,-13504,59378,-44639,-82600,26837,95383,72540,8441.6,21807,55863,3875,41358,-26475,1.3196e+05,-83903,11874,-3458.6,-10392,-1.0471e+05,34567,-43977,47987,-2475,-11653,9240.1,13211,-28828,923.72,67571,-26151,26676,64755,-36279,-22577,-11252,1.2888e+05,-33606,13725,90857,66759,63436,-27418,-1415,34909,18343,24408,1.1596e+05,-55570,-25541,-56669,-1.069e+05,-44709,24665,28889,32453,-5356.9,32462,-4104.4,-16627,-44528,-52144,3816.7,-1.0547e+05,58322,-319.73,-21767,17697,-1.0453e+05,58824,-1.1053e+05,-18898,44023,-15835,6959.4,-49224,6522.2,-37992,67308,-5400.9,-26346,-62102,33261,28093,59895,61503,-42181,-60001,1.6166e+05,40496,-27865,70933,41341,15346,8.9256e+05,15391,-55990,65665,15197,28778,2300.2,-19798,68082,-540.91,98014,-12173,-34002,-57925,-9857.1,-16350,-21803,-16427,-1736.9,-6592.7,9874.7,22258,-46887,-57602,22555,92600,5522.8,6863.3,-41993,16407,-10575,-73526,-24449,96026,-56257,3427.5,-78119,-27459,29440,65064
-75649,-32934,-8034,34969,9191.1,-5527.4,66259,-26015,65512,-11277,-43506,-31954,74099,-56523,1.2248e+05,-18277,68524,-12755,-55347,-69937,15941,59297,-3954.1,-6760.3,-85047,7679.4,54772,-95040,-59715,1.0385e+05,-73103,-80357,-15708,-63351,-2208.5,-51745,84759,45202,-68737,-17904,-8694.9,-33721,-72311,-30160,-62181,89419,56640,25909,55801,12728,66224,86552,-61773,18141,-48347,78.112,-32489,-53894,71254,-14619,-54741,55273,-5324.8,-27499,19752,72597,55094,33941,8934.7,10278,70673,-9613.5,-21710,-21316,-71570,15381,4842,35375,28771,30685,-52548,-4456.3,-34001,-32582,10299,-59353,41035,32882,-96576,-80906,-8168.7,-69301,14340,-19456,-23782,-1.8914e+05,28099,46843,1836,63719,58220,50018,-29174,54867,56004,-1.0378e+05,9688.4,54543,-13238,92446,-1019.2,3090.2,-9862.8,1.0896e+05,94050,51115,-31196,9403.6,-59946,85346,-49467,16647,8370.9,35894,-1.3021e+05,-50535,40666,15702,70267,52860,80030,-19536,26779,56894,-61157,-80778,1.0946e+05,1.3218e+05,-61281,17025,-1.0318e+05,-8366.6,36567,-35540,69551,-1.1596e+05,80846,-25664,1160,30585,54574,-1.5986e+05,1.0675e+05,-154.99,88520,58623,37226,-30981,-70781,22962,-19455,27240,-1.04e+05,-78808,40882,86085,8817.7,1.0009e+05,-41493,-42621,10260,25864,37191,-4286.1,-89423,8437.7,-16628,-19934,40004,-54159,34840,-5647.6,8931.7,-29269,-29257,-60385,12970,-1847.5,-10431,-37022,-1.0566e+05,-54044,-33601,80537,66838,45686,47933,-19668,-41552,1.0952e+05,3691,-47455,89074,-1029.5,33390,46541,23266,-66524,-52186,61831,54301,48661,-45444,10726,6293.4,24916,-15564,48333,-41271,11685,11473,33351,-10125,56517,1.1559e+05,28808,94172,23408,-7825,-3247.7,-63126,12599,41227,-91138,84523,-22405,-5817.8,86181,43452,8153.7,88466,25086,1.2294e+05,36003,30893,-34713,39938,-1.1029e+05,52535,15391,9.491e+05,-60976,89010,25106,-7130.5,36909,34000,-78498,-70891,-11554,2909.5,51207,-13807,672.34,64400,20799,61810,34402,3417,-64196,-73611,7146.9,-50173,76246,-7724.2,12425,1.1938e+05,-3154.6,-36659,4993,26580,59578,-6266.7,-26296,1.4615e+05,-26507,-1.0234e+05,13152,-2034.2
61709,83576,28298,68983,82803,-63911,-37158,-12538,1.8898e+05,-1.2868e+05,-25057,60339,50760,31190,56048,30454,-574.48,-57082,96735,-36580,-75268,31387,17040,-13315,70417,-68492,12295,43094,-4394.6,-35887,-2582,35510,-46064,27502,42346,7626.9,15454,1.7556e+05,-10605,45917,-1.1944e+05,-32528,-51958,39738,1.3416e+05,37469,-33765,71588,-9028.7,-85417,1.0063e+05,26230,-40908,1.3351e+05,-27301,81019,-39513,-49181,32018,-14959,-34098,64987,27591,-36720,1.4244e+05,25497,49475,50352,-39805,-1.5385e+05,6568.4,35599,15136,27573,74707,-58053,1.1362e+05,5241.2,32977,-28244,38483,-1.1545e+05,-1.0879e+05,82289,42176,37011,-37004,13410,-10621,-74840,64806,1.2401e+05,6845,19660,13750,30990,-20859,41551,47374,16404,33812,-1.0719e+05,32294,47302,-93746,-29524,46623,1.5703e+05,54758,-43730,99353,38430,-20321,-2584,-54586,30126,18416,-17844,43932,60333,-1929.1,-28105,51362,-1.0307e+05,-50465,-76987,59779,58886,-40630,-59151,20677,-1.1461e+05,-87238,-80037,65617,43089,18483,39328,-36473,42035,43901,69441,22871,-53066,-51601,5028,-46352,-992.47,14643,-17658,-31776,-83205,-99690,8257.4,-12008,-37681,-20470,-49351,1.0275e+05,-50676,12825,-86107,20131,41743,4624.2,9935.8,-49852,30199,57429,-86633,-13683,33877,10672,92061,-15894,-75116,-40614,64946,58055,2189,-23107,60759,-51691,-36234,-33263,-37285,-32318,-39189,50382,37948,-15677,43941,11708,-29234,-6090.1,67225,-15398,62190,-36286,-5198.6,-49621,-76196,-38993,22314,86828,-47239,24976,-88577,62619,-28451,28215,-19271,-15268,-32171,-35161,-69660,94802,6223.7,61291,37570,-66477,79090,47588,28163,-53170,-17457,4834.5,-21054,15703,40320,10745,1.3835e+05,-52156,-2454.1,12556,-66724,-63293,-53417,-10144,-2503.9,1.0262e+05,-11929,-3521.3,12162,-16795,-20241,-16133,1355,25658,-55990,-60976,1.0519e+06,-1.5112e+05,-19794,-30738,58166,-51671,40043,53996,-1.301e+05,48323,69375,36949,-39172,38237,-89731,-4096.6,-26940,-62914,-24884,1.2334e+05,52313,7402.6,-62793,-49668,5812.1,11197,9318.6,21247,38140,-3725.4,1.0378e+05,-98227,7099.4,31678,1.0746e+05,15723,-46532,12990
